component_gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ko_gene,dataset,Percent Upregulated,p_value
DPY30,1976.7784325376483,-0.1588127115373625,0.0545705391204058,-2.9102280112526278,0.0036116516689871,0.0117420448536633,POLK,GSE145313,0.0,1.0
RBBP5,2627.7648112418838,0.0499280297314204,0.0543916511096198,0.917935541813146,0.3586526129087658,0.5258970374625883,POLK,GSE145313,0.0,1.0
SETD1A,3844.979696344889,-0.1167190193142093,0.0556132773262476,-2.0987617512539907,0.0358379081061134,0.08549448222945,POLK,GSE145313,0.0,1.0
SETD1B,1623.9756676037084,0.4579204741941728,0.0624690874480395,7.330353185886723,2.295469741640033e-13,2.908917215044511e-12,POLK,GSE145313,0.0,1.0
UPF1,11686.055015163816,0.1531346073538013,0.0343380617338228,4.459617101886809,8.210620370106513e-06,4.558542915819176e-05,POLK,GSE145313,0.0,1.0
UPF2,1563.3819349978328,-0.1063174645900398,0.0789336886123275,-1.346921276062545,0.1780055884041222,0.3142250402524679,POLK,GSE145313,0.0,1.0
UPF3A,3128.3359640580325,-0.054176946176388,0.0518774788701139,-1.044324962514685,0.2963350674544739,0.4602502512412659,POLK,GSE145313,0.0,1.0
UPF3B,1230.6979654265303,-0.0375716549402852,0.0687067544790797,-0.5468407760655513,0.5844881264783173,0.7294283694472097,POLK,GSE145313,0.0,1.0
WDR5,4504.956238679044,-0.072707011773067,0.0446882620756914,-1.6269823080145387,0.1037408553522284,0.2049902773226379,POLK,GSE145313,0.0,1.0
WDR82,9701.410663109884,-0.1104556019037894,0.0354883641395813,-3.112445574254986,0.0018554422235306,0.0064928929427991,POLK,GSE145313,0.0,1.0
UPF1,502.409968989057,0.0401086889564932,0.10297761630575,0.389489389979729,0.69691415782926,0.998968360408762,ADCK3,GSE151825,,
SETD1A,259.937050518248,0.167655999232075,0.0827475082298744,2.02611538182302,0.042752962190013,0.998968360408762,ADCK3,GSE151825,,
RBBP5,148.323688473795,0.10248611219791,0.118902285593193,0.861935594312725,0.388722960498375,0.998968360408762,ADCK3,GSE151825,,
UPF3B,76.4351813507201,-0.0366382017436862,0.162195180428631,-0.225889583444236,0.821287299660994,0.998968360408762,ADCK3,GSE151825,,
ASH2L,285.183012296398,-0.000909897778261011,0.0937757176144712,-0.00970291458607401,0.992258315732653,0.999393753610007,ADCK3,GSE151825,,
SETD1B,172.521984904368,-0.0157232050883083,0.124802109503062,-0.125985090724148,0.899743726411865,0.998968360408762,ADCK3,GSE151825,,
UPF2,169.597830009539,0.101967788328822,0.116510231860878,0.875183120831648,0.381474275812562,0.998968360408762,ADCK3,GSE151825,,
CXXC1,215.59854326943,0.0899193900147593,0.125893589718938,0.714249154508244,0.475073126730336,0.998968360408762,ADCK3,GSE151825,,
DPY30,139.020530562947,0.0584586976797265,0.126884791114451,0.460722653726059,0.6449975999386,0.998968360408762,ADCK3,GSE151825,,
WDR82,394.323306155724,0.0767450704164617,0.0773542562594046,0.992124727553452,0.321136685470938,0.998968360408762,ADCK3,GSE151825,,
UPF3A,118.093810334852,0.028924581848674,0.126960610387026,0.227823273379833,0.81978363288669,0.998968360408762,ADCK3,GSE151825,,
WDR5,189.792017878799,0.114900114836895,0.105182162162665,1.09239164202768,0.274660995101371,0.998968360408762,ADCK3,GSE151825,,
UPF1,526.781088137256,-0.180733118551147,0.114024323651197,-1.58504004026382,0.112957237220501,0.444602512039635,BRD2-BD1,GSE151825,,
SETD1A,268.696453519746,-0.141993063335949,0.0994584155214445,-1.4276626325837,0.153388986561546,0.511777233302356,BRD2-BD1,GSE151825,,
RBBP5,163.73306513233,0.34981075200638,0.133138106420073,2.62742772458149,0.00860331161225796,0.10846597691119,BRD2-BD1,GSE151825,,
UPF3B,82.1322199340307,-0.111009315010303,0.178071040337885,-0.623399036697184,0.533022330849693,0.829076850981783,BRD2-BD1,GSE151825,,
ASH2L,315.213535318333,0.190769360659532,0.106506482134051,1.79115258374065,0.0732688128313027,0.358776149990705,BRD2-BD1,GSE151825,,
SETD1B,182.099878071858,-0.177484821248347,0.226719391990477,-0.782839172644755,0.433721560911893,0.769144470828971,BRD2-BD1,GSE151825,,
UPF2,177.643672206105,-0.059333415608613,0.134754541864764,-0.440307352817527,0.659714516023256,0.886724231699841,BRD2-BD1,GSE151825,,
CXXC1,232.8485442719,0.158773036079496,0.145236936467612,1.09320011796656,0.274305945268695,0.647989283336953,BRD2-BD1,GSE151825,,
DPY30,157.887541665591,0.468416225452274,0.179784036601341,2.6054383598637,0.00917567820218705,0.113207587658534,BRD2-BD1,GSE151825,,
WDR82,421.758457849891,0.0665462744452111,0.099159390080535,0.671104112189111,0.502154207485729,0.810922847273766,BRD2-BD1,GSE151825,,
UPF3A,129.874412357636,0.164923464771809,0.151663229379296,1.08743210497879,0.276845889054643,0.649464829020362,BRD2-BD1,GSE151825,,
WDR5,200.850082095279,-0.00367457119310428,0.122668010870081,-0.0299554151652141,0.976102610742368,0.99485999414715,BRD2-BD1,GSE151825,,
UPF1,522.178422852436,-0.0832001254020028,0.0945515649614056,-0.879944456085562,0.37888939997934,0.796039240356597,BRD2-BD2,GSE151825,,
SETD1A,262.522016333004,-0.14520720284913,0.0921177069024252,-1.57632237852967,0.11495152683094,0.534484535182313,BRD2-BD2,GSE151825,,
RBBP5,158.41753104699,0.15806205490456,0.123637018870843,1.27843631582284,0.201095626096977,0.660446427125971,BRD2-BD2,GSE151825,,
UPF3B,86.2602236727965,0.317407236445138,0.143016917763084,2.21936845940801,0.0264616676173136,0.274369370464317,BRD2-BD2,GSE151825,,
ASH2L,311.735566170317,0.16480866038092,0.0865193368188993,1.90487660262461,0.0567961133161527,0.399609087973435,BRD2-BD2,GSE151825,,
SETD1B,178.761591360585,-0.152213752657392,0.134230460635785,-1.13397325716107,0.256805765928122,0.711765161702025,BRD2-BD2,GSE151825,,
UPF2,173.385699201432,-0.101200366294982,0.111269801665437,-0.90950432893975,0.363083973799342,0.784628789808638,BRD2-BD2,GSE151825,,
CXXC1,225.45188778353,0.012714467939755,0.123876873409681,0.102637946775635,0.918250324694587,0.985276066033769,BRD2-BD2,GSE151825,,
DPY30,146.028908799385,-0.000714674474504359,0.131951711120222,-0.00541618193835483,0.995678533181289,0.999748444560901,BRD2-BD2,GSE151825,,
WDR82,414.185242495553,0.0373396689587151,0.0734841649587683,0.508132180309407,0.611360648629415,0.899428169907272,BRD2-BD2,GSE151825,,
UPF3A,124.835403172716,-0.0348006885437834,0.11914370171078,-0.292090039541172,0.770217782080694,0.948916475170989,BRD2-BD2,GSE151825,,
WDR5,198.053963762041,0.0154315658731255,0.103852212530539,0.148591594700862,0.881875905834175,0.976552695579025,BRD2-BD2,GSE151825,,
UPF1,501.166029010062,-0.0577622111163111,0.114700248961904,-0.503592726599015,0.614547604772849,0.962980407522387,BRD8,GSE151825,,
SETD1A,261.340926254874,0.157643978664206,0.101500091521176,1.55314124649156,0.120389394038974,0.751580755301746,BRD8,GSE151825,,
RBBP5,147.424964898112,0.0181070068264401,0.147451971731794,0.122799353672771,0.902265986081701,0.992643163633919,BRD8,GSE151825,,
UPF3B,79.4302236764816,0.137192830377699,0.184173952346914,0.744908976700894,0.456326748071825,0.92587663724687,BRD8,GSE151825,,
ASH2L,289.388883750728,0.0078910811010162,0.112909763578989,0.069888385653166,0.944282497431338,0.994295326087594,BRD8,GSE151825,,
SETD1B,175.516529055,0.0649709185953978,0.149514496206076,0.434545948680776,0.663892035777794,0.971355616240642,BRD8,GSE151825,,
UPF2,168.432679274495,0.0345239622041385,0.148764487833527,0.232071260466221,0.81648266637987,0.989507701093653,BRD8,GSE151825,,
CXXC1,213.973297810464,-0.0205316367292738,0.151892667639767,-0.135172006972497,0.892475879137391,0.99232680637562,BRD8,GSE151825,,
DPY30,137.016944190857,-0.154825413535896,0.157430568938567,-0.983452035902328,0.325385010634358,0.897499191385781,BRD8,GSE151825,,
WDR82,393.258792801512,0.00312636945397752,0.0972901422872458,0.0321344935928557,0.974364795697325,0.999397759988657,BRD8,GSE151825,,
UPF3A,120.809181400293,0.0955491656700858,0.14920736625063,0.640378341037049,0.521926660380216,0.941144205580431,BRD8,GSE151825,,
WDR5,189.81152534619,0.0550660249121289,0.128947452134068,0.427042364938519,0.669348470922873,0.971385243466272,BRD8,GSE151825,,
UPF1,455.691412058119,-0.0711168473177896,0.109830704288577,-0.647513350464657,0.517299756889417,0.664653303916254,BUB1B,GSE151825,1.0,0.1231
SETD1A,223.815073133422,-0.281790291373109,0.112900838709333,-2.49590963711604,0.0125634601416293,0.0417645273801313,BUB1B,GSE151825,1.0,0.1231
RBBP5,134.154167442853,0.0181991439439382,0.146166457735677,0.124509714649095,0.900911709056875,0.942357728153572,BUB1B,GSE151825,1.0,0.1231
UPF3B,79.6240073941564,0.525935793009399,0.184821913372558,2.84563547369642,0.00443229013332878,0.0178506233919764,BUB1B,GSE151825,1.0,0.1231
ASH2L,265.989032751681,0.025176167299855,0.105279571296336,0.23913630146717,0.810999893726079,0.886390848986689,BUB1B,GSE151825,1.0,0.1231
SETD1B,148.876355908061,-0.446601510562817,0.174947647891916,-2.55277230614001,0.0106869334490366,0.0365872439934617,BUB1B,GSE151825,1.0,0.1231
UPF2,158.328185143773,0.147493715015564,0.143283000467977,1.02938739790368,0.303297668591576,0.462863221981631,BUB1B,GSE151825,1.0,0.1231
CXXC1,193.006844017971,-0.11460070742728,0.143901914704672,-0.796380699050972,0.42581079314888,0.581350970352447,BUB1B,GSE151825,1.0,0.1231
DPY30,167.501104918937,1.2230094967245,0.220947346137136,5.53529842338733,3.1069888282551e-08,1.30123267869357e-06,BUB1B,GSE151825,1.0,0.1231
WDR82,362.018675274991,0.0613622352829769,0.0907885915619265,0.675880462812577,0.499116542922732,0.647794893618558,BUB1B,GSE151825,1.0,0.1231
UPF3A,108.644075898975,-0.0534112550178997,0.144684948802427,-0.369155571882151,0.712011769176666,0.816918542264725,BUB1B,GSE151825,1.0,0.1231
WDR5,176.30654411043,0.11563973451916,0.119426175218326,0.968294716863835,0.332897202537166,0.493454628297802,BUB1B,GSE151825,1.0,0.1231
UPF1,562.240700471218,0.0378692276627324,0.0911361613254977,0.415523619954547,0.677758627798304,0.884451909583428,CBFB,GSE151825,,
SETD1A,283.75146322669,-0.00552161557051151,0.0769053489038758,-0.0717975491849466,0.942763023255761,0.982940924590502,CBFB,GSE151825,,
RBBP5,162.172863839997,-0.0235325941258251,0.112383696136971,-0.209395089632432,0.834139825709945,0.945941675142226,CBFB,GSE151825,,
UPF3B,85.2692100801056,-0.0792717105541379,0.141671983979066,-0.55954401376811,0.575790501769165,0.839087191054818,CBFB,GSE151825,,
ASH2L,315.77379879157,-0.0947408712709802,0.0868243724726452,-1.09117830135575,0.275194433803832,0.615760577503817,CBFB,GSE151825,,
SETD1B,188.701005163206,-0.146296713065206,0.124740567428449,-1.17280782091296,0.240872881122504,0.579358836839849,CBFB,GSE151825,,
UPF2,183.109650647772,-0.101873201510013,0.11472147951994,-0.888004599803882,0.374538277034434,0.707528170956194,CBFB,GSE151825,,
CXXC1,238.797999601122,0.0287340416180329,0.126336251226326,0.227440986566532,0.820080852586496,0.940969461763366,CBFB,GSE151825,,
DPY30,154.995432638258,0.0248887874660112,0.118976233458508,0.209191253938048,0.83429893973429,0.945994662986395,CBFB,GSE151825,,
WDR82,440.494253353144,0.0740920025981979,0.0707713168179121,1.04692135076177,0.295135853715805,0.636878411259262,CBFB,GSE151825,,
UPF3A,131.24238719525,-0.0674242561062606,0.11951015756077,-0.564171761483756,0.572637243816583,0.837311519727335,CBFB,GSE151825,,
WDR5,209.963853706002,0.0249213127370776,0.0975194902587733,0.255552122667453,0.79829669152436,0.932577429441673,CBFB,GSE151825,,
UPF1,541.119065423365,0.0143172166085964,0.109396324386202,0.130874750033212,0.895874389408227,0.978101996563314,CDK11B,GSE151825,,
SETD1A,272.117453848587,-0.0705920342299849,0.0946020602461335,-0.74619975554782,0.455546755783733,0.854889101465714,CDK11B,GSE151825,,
RBBP5,155.892347722048,-0.0726494161773848,0.135425237593904,-0.536454042600512,0.591644789947554,0.890930762617999,CDK11B,GSE151825,,
UPF3B,85.800865219896,0.22138706503177,0.161869956760023,1.36768471100529,0.171410787657278,0.69219464313469,CDK11B,GSE151825,,
ASH2L,314.44625092857,0.136628402569159,0.104194724307427,1.31127946714496,0.189763362797517,0.70564612439046,CDK11B,GSE151825,,
SETD1B,182.814715445781,-0.188071457792137,0.138974302656515,-1.35328225576327,0.175965475703352,0.701114701467177,CDK11B,GSE151825,,
UPF2,176.65806039441,-0.164787573603059,0.133015137505424,-1.23886331054869,0.215396123009396,0.725206468335087,CDK11B,GSE151825,,
CXXC1,227.213928086001,-0.0900011261802472,0.14387141132254,-0.625566437090666,0.531599358827649,0.875508010872556,CDK11B,GSE151825,,
DPY30,149.62932356025,0.039395217681393,0.141813003418213,0.277796934920098,0.781168244193907,0.947342414643167,CDK11B,GSE151825,,
WDR82,422.441881418039,0.0341714012997402,0.0866948181185467,0.394157367664284,0.693464858792571,0.925199139718758,CDK11B,GSE151825,,
UPF3A,125.762848502517,-0.169641830407501,0.139419452200869,-1.21677303797671,0.223690581070689,0.728038687806716,CDK11B,GSE151825,,
WDR5,201.23189180167,-0.0307854691745865,0.118633817996407,-0.259499944404713,0.79524952491003,0.953157040614046,CDK11B,GSE151825,,
UPF1,523.990635151319,0.0917275839768319,0.0971178945724434,0.944497246163108,0.344915608433179,0.837215809440076,CHD7,GSE151825,,
SETD1A,266.765755489148,0.100354262971852,0.0880012120501503,1.14037364524778,0.254130667846352,0.792402996319482,CHD7,GSE151825,,
RBBP5,152.425354476364,0.0822451978154268,0.116174267411008,0.707946773827759,0.47897831158342,0.893092621507121,CHD7,GSE151825,,
UPF3B,79.0073698942627,-0.0602875533354688,0.152468179938698,-0.395410723468388,0.692539796344051,0.946297148457059,CHD7,GSE151825,,
ASH2L,296.992535604413,0.0223196921421646,0.0894563769236252,0.249503645349066,0.802971221471317,0.963885828746071,CHD7,GSE151825,,
SETD1B,179.602730497561,0.0494878695773438,0.11526339289817,0.429345938315942,0.667671490329262,0.944399610658418,CHD7,GSE151825,,
UPF2,172.576121360643,0.029960601347665,0.109762238788527,0.272959094843068,0.78488465950117,0.962012482743349,CHD7,GSE151825,,
CXXC1,224.893777854783,0.148960588254824,0.117668546854441,1.26593377956041,0.205536791420514,0.755667744796347,CHD7,GSE151825,,
DPY30,139.649118927568,-0.133665823736634,0.122475843853799,-1.09136479105375,0.275112398650644,0.803481528403943,CHD7,GSE151825,,
WDR82,408.280831597403,0.0962549572446234,0.0741397182408876,1.29829138184584,0.194187226718629,0.746820198282217,CHD7,GSE151825,,
UPF3A,126.266484275622,0.185938442002157,0.114124561875256,1.62925875856064,0.103258252772223,0.629447911234596,CHD7,GSE151825,,
WDR5,193.424228042669,0.0152160534427815,0.10148439108721,0.149934913928839,0.880815965729749,0.975234414839644,CHD7,GSE151825,,
UPF1,449.344106931835,0.17436833205048,0.111002926676304,1.57084445673182,0.116218782791589,0.288258607549456,CHEK1,GSE151825,,
SETD1A,221.02142362652,0.0907046572406696,0.102471162320475,0.885172522558042,0.376063589659321,0.602868287506747,CHEK1,GSE151825,,
RBBP5,127.685890146017,-0.0355032798622745,0.147722978056664,-0.24033688143395,0.810069105484474,0.903839633942713,CHEK1,GSE151825,,
UPF3B,76.826671494839,0.511329991796527,0.23983450882754,2.13201175383903,0.0330058803111255,0.121744668146326,CHEK1,GSE151825,,
ASH2L,244.008862197429,-0.162091010811267,0.112419058676933,-1.44184636234217,0.149345720476686,0.339662809258912,CHEK1,GSE151825,,
SETD1B,147.864309602666,-0.115360656127392,0.146311591254224,-0.788458762142415,0.430428410719826,0.649928374766968,CHEK1,GSE151825,,
UPF2,141.591507418735,-0.103175539159761,0.139513188368593,-0.73953968342528,0.459579352128245,0.675578222280832,CHEK1,GSE151825,,
CXXC1,188.67512724739,0.0779717166914706,0.149438400073844,0.521764932259321,0.601834008689298,0.776987876204486,CHEK1,GSE151825,,
DPY30,125.640938329915,0.154258592800814,0.166772917332762,0.924961889903394,0.354985731440478,0.581470756311179,CHEK1,GSE151825,,
WDR82,339.447129684951,0.0296032995581755,0.0913272746871235,0.324145220139251,0.745828092785323,0.869819969887712,CHEK1,GSE151825,,
UPF3A,101.17028589259,-0.166562226618254,0.152363523568633,-1.09318964747639,0.274310541478287,0.500129384443978,CHEK1,GSE151825,,
WDR5,166.673641124448,0.174620942725501,0.121069246681502,1.44232286490456,0.14921131277351,0.339410850319351,CHEK1,GSE151825,,
UPF1,484.318359730571,0.00233942281225867,0.0955961010318172,0.0244719479875025,0.980476159274831,0.998194146906168,CLK1,GSE151825,,
SETD1A,246.48980928018,0.0150061246171192,0.088243873258261,0.170052878041756,0.864968551533903,0.998194146906168,CLK1,GSE151825,,
RBBP5,143.317947092668,0.11086701644677,0.121759515497359,0.910540880471679,0.362537332560359,0.998194146906168,CLK1,GSE151825,,
UPF3B,76.1027864270534,0.0901759607588983,0.155435829515981,0.580149126747042,0.56181405705011,0.998194146906168,CLK1,GSE151825,,
ASH2L,281.243701179373,0.0798181665415675,0.0940471901803072,0.848703362519817,0.396046374695974,0.998194146906168,CLK1,GSE151825,,
SETD1B,166.786919272225,-0.0151427114918291,0.124502396033465,-0.121625864033644,0.903195329017846,0.998194146906168,CLK1,GSE151825,,
UPF2,161.290919237516,-0.0104500315566271,0.128640403638415,-0.0812344431536479,0.935255508345643,0.998194146906168,CLK1,GSE151825,,
CXXC1,211.243309675276,0.152970522066262,0.125823685075316,1.21575299574716,0.224079029381166,0.998194146906168,CLK1,GSE151825,,
DPY30,131.471412018486,-0.0912448716709054,0.136204355314833,-0.669911556499021,0.50291417231789,0.998194146906168,CLK1,GSE151825,,
WDR82,375.958660890016,-0.0119565851156818,0.0793261779845867,-0.15072685233877,0.880191190121698,0.998194146906168,CLK1,GSE151825,,
UPF3A,118.03843228095,0.163893439638989,0.123125118588642,1.3311129485004,0.183151848997863,0.998194146906168,CLK1,GSE151825,,
WDR5,178.57905693503,-0.0704366903206755,0.11192891055435,-0.629298453561494,0.529153683591164,0.998194146906168,CLK1,GSE151825,,
UPF1,452.517584191817,-0.0865660213491656,0.110657681813016,-0.782286597106208,0.434046161820239,0.738327960088637,CSK,GSE151825,,
SETD1A,236.190189440207,0.00328540769789953,0.111737729779772,0.0294028499091117,0.976543299889978,0.994842951976633,CSK,GSE151825,,
RBBP5,131.567902976395,-0.123929859052664,0.142737806850983,-0.868234294660594,0.385266083537747,,CSK,GSE151825,,
UPF3B,73.9072255677049,0.249572514760844,0.178094759585917,1.40134676248261,0.161110403883264,,CSK,GSE151825,,
ASH2L,268.353390622214,0.175016045511009,0.105342203243574,1.66140483227157,0.096632167948256,0.385406556305557,CSK,GSE151825,,
SETD1B,165.848170058312,0.120123146777722,0.222041047669168,0.540995226057031,0.588510873219817,,CSK,GSE151825,,
UPF2,147.976945549355,-0.0821626284196667,0.13902253244145,-0.591002242419011,0.554518918468117,,CSK,GSE151825,,
CXXC1,199.722357353971,0.0686093940998638,0.154096714925642,0.44523592948085,0.65614926413358,,CSK,GSE151825,,
DPY30,135.59315310816,0.330446773117893,0.163146548764747,2.02545978213973,0.0428201741631317,,CSK,GSE151825,,
WDR82,351.53924205911,-0.112357208891481,0.0956536444482348,-1.17462548907151,0.240144581135586,0.581494063404349,CSK,GSE151825,,
UPF3A,115.739257364969,0.250757634083556,0.156971320235308,1.59747419915726,0.110160044424992,,CSK,GSE151825,,
WDR5,167.988321214225,-0.110295366353348,0.124527152419844,-0.885713390293277,0.375771990884914,,CSK,GSE151825,,
UPF1,503.94943790221,-0.0552615447100553,0.0978684694869864,-0.564651158843385,0.572311060903539,0.99811220312499,CSNK2A2,GSE151825,,
SETD1A,254.143559439066,-0.0867124757508206,0.0880003826790873,-0.985364757640165,0.324444934188672,0.99811220312499,CSNK2A2,GSE151825,,
RBBP5,146.465551770322,-0.0692413116566281,0.120258567875698,-0.575770299611395,0.564770451136209,0.99811220312499,CSNK2A2,GSE151825,,
UPF3B,80.4504104931842,0.151041348002303,0.146290753826615,1.03247364615619,0.301850287185239,0.99811220312499,CSNK2A2,GSE151825,,
ASH2L,298.862680244512,0.152243973689328,0.0914196725258626,1.66533055176125,0.0958468264401568,0.99811220312499,CSNK2A2,GSE151825,,
SETD1B,170.122451892435,-0.220101246093585,0.132021142557173,-1.66716665096477,0.0954812719696316,0.99811220312499,CSNK2A2,GSE151825,,
UPF2,168.493192623252,-0.0326121377934868,0.116244299391303,-0.280548276038098,0.779056892919808,0.99811220312499,CSNK2A2,GSE151825,,
CXXC1,210.21784170983,-0.170184725603392,0.129737000322719,-1.3117670763164,0.189598736800701,0.99811220312499,CSNK2A2,GSE151825,,
DPY30,141.984838296848,0.0886224444275309,0.129899630365621,0.682237849161621,0.495088565327074,0.99811220312499,CSNK2A2,GSE151825,,
WDR82,392.336507279733,-0.0483253345863659,0.0772601824182856,-0.625488227878277,0.531650672327444,0.99811220312499,CSNK2A2,GSE151825,,
UPF3A,123.097317709115,0.139269634001289,0.123743389714001,1.1254713025332,0.260389371218138,0.99811220312499,CSNK2A2,GSE151825,,
WDR5,192.174768482115,0.0596256193181543,0.110297370609084,0.540589671257708,0.588790438663516,0.99811220312499,CSNK2A2,GSE151825,,
UPF1,523.262843216767,0.0420029625694567,0.114881609830223,0.365619550696848,0.714648984405012,0.975644507612893,DEAF1,GSE151825,,
SETD1A,259.905723033938,-0.15907307261391,0.101949815160586,-1.56030761177297,0.118687205479687,0.909318051167304,DEAF1,GSE151825,,
RBBP5,150.924120168212,-0.0464804087925311,0.140233154189962,-0.33145092586,0.740303903380733,0.978166456357946,DEAF1,GSE151825,,
UPF3B,79.8210433256955,-0.0826882625170187,0.18188944034006,-0.454607273310781,0.649391801230182,0.975301643221922,DEAF1,GSE151825,,
ASH2L,298.171049067542,-0.00709854716120135,0.108680350435892,-0.0653158287834985,0.947922539708692,0.996664912711649,DEAF1,GSE151825,,
SETD1B,176.173519531995,-0.191188968794537,0.146105401775357,-1.30856878986923,0.190680458705095,0.930811389876064,DEAF1,GSE151825,,
UPF2,172.499737143919,-0.0410234655887661,0.139779501391725,-0.293486993302402,0.769149939859726,0.98128904013425,DEAF1,GSE151825,,
CXXC1,223.143053657638,0.0681233942957577,0.145753106685437,0.46738896922987,0.640221613171225,0.975301643221922,DEAF1,GSE151825,,
DPY30,146.799361906819,0.169992234646328,0.151055582205761,1.12536214924366,0.26043560360026,0.942108357559361,DEAF1,GSE151825,,
WDR82,410.386007152699,0.0999946226889655,0.0892343475022532,1.12058445528994,0.262464784817623,0.942108357559361,DEAF1,GSE151825,,
UPF3A,122.461614908581,-0.0665870467798134,0.148682598309652,-0.44784694064289,0.654263663595432,0.975301643221922,DEAF1,GSE151825,,
WDR5,196.142707486466,0.0620546303224384,0.122129154387306,0.508106607580737,0.611378581627522,0.975301643221922,DEAF1,GSE151825,,
UPF1,593.782387691565,-0.0852275240729581,0.0895193167153383,-0.952057357005666,0.341067893921039,0.774064083713597,DOT1L,GSE151825,,
SETD1A,303.378554119928,-0.0477373275024364,0.0742599571641682,-0.642840762712836,0.520327430198626,0.872406675604788,DOT1L,GSE151825,,
RBBP5,174.034670773444,-0.0522479230124343,0.102263751801915,-0.510913418408889,0.609411684812746,0.905321467920582,DOT1L,GSE151825,,
UPF3B,93.0580561588083,0.0049261812873414,0.126793699197475,0.0388519407393351,0.969008433346658,0.99607548847598,DOT1L,GSE151825,,
ASH2L,339.702626075765,-0.0969689271791302,0.0851085476692763,-1.13935591470721,0.254554735612849,0.700085540556118,DOT1L,GSE151825,,
SETD1B,208.402653177724,0.0185180825265764,0.106823206221205,0.173352618608263,0.862374266039574,0.973544263042417,DOT1L,GSE151825,,
UPF2,196.667918660939,-0.119320750772785,0.100101043453219,-1.19200306666682,0.233260042813871,0.676110065086819,DOT1L,GSE151825,,
CXXC1,256.337124376997,0.00931681607093933,0.112349673570909,0.0829269527432948,0.933909622658123,0.990740159716429,DOT1L,GSE151825,,
DPY30,166.487722802255,0.00825011925811379,0.105501190431379,0.0781993001631573,0.937669518703428,0.991037808666477,DOT1L,GSE151825,,
WDR82,467.686613730043,-0.0132010338473518,0.0708963831738479,-0.186201795583578,0.852286515912167,0.971491281632932,DOT1L,GSE151825,,
UPF3A,144.228141183715,0.0768881536241257,0.109024105023577,0.705239943107064,0.480660927847515,0.855985902574894,DOT1L,GSE151825,,
WDR5,227.057781283135,0.0577874658655824,0.0933018804657901,0.619360141265005,0.535679132945727,0.881299862181723,DOT1L,GSE151825,,
UPF1,519.223014967313,-0.140618885466206,0.11327505643049,-1.24139320603645,0.214460527706776,0.99929237787977,DSTYK,GSE151825,,
SETD1A,268.753610795783,0.0243227957995975,0.0964970078599546,0.25205751285985,0.800996609666836,0.99929237787977,DSTYK,GSE151825,,
RBBP5,153.620103767555,-0.00565579486439706,0.137080809252394,-0.0412588377267571,0.967089547844148,0.99929237787977,DSTYK,GSE151825,,
UPF3B,82.0898247141059,0.0602562902099487,0.172300425198351,0.349716433610551,0.726551519307524,0.99929237787977,DSTYK,GSE151825,,
ASH2L,303.389467652043,0.0416644274414893,0.110059050497217,0.37856430028481,0.705011436589308,0.99929237787977,DSTYK,GSE151825,,
SETD1B,184.259119113408,0.0837816305616359,0.149188278817014,0.561583196923921,0.574400031428384,0.99929237787977,DSTYK,GSE151825,,
UPF2,176.294784331222,0.0258118995610839,0.140062595428482,0.18428831396505,0.85378728102683,0.99929237787977,DSTYK,GSE151825,,
CXXC1,219.854807211357,-0.172631523170794,0.149471299849237,-1.15494762770457,0.248111873882011,0.99929237787977,DSTYK,GSE151825,,
DPY30,146.957940919256,0.0772362141022517,0.14234415193684,0.542601947823767,0.587403897577215,0.99929237787977,DSTYK,GSE151825,,
WDR82,411.784451269049,0.0198920741985538,0.0897326715346529,0.221681510851617,0.824561824225173,0.99929237787977,DSTYK,GSE151825,,
UPF3A,127.967343871195,0.189875059841025,0.135226498464724,1.40412612910004,0.160281294132335,0.99929237787977,DSTYK,GSE151825,,
WDR5,194.298918894162,-0.127197010390388,0.124500901422947,-1.02165533692227,0.306944056949754,0.99929237787977,DSTYK,GSE151825,,
UPF1,516.478186100163,-0.0424991766193505,0.0978291990524508,-0.434422207592282,0.663981874117208,0.861092893467337,DYRK1A,GSE151825,,
SETD1A,269.572597382388,0.134292654348599,0.0841195580609755,1.59644983216929,0.110388397956189,0.382989957994828,DYRK1A,GSE151825,,
RBBP5,148.067594147201,-0.140102297284541,0.124490899104863,-1.12540192328861,0.260418756461325,0.578990300601794,DYRK1A,GSE151825,,
UPF3B,83.9028770116619,0.264934991388842,0.146098091105417,1.81340488013411,0.0697693974226815,0.29941788423715,DYRK1A,GSE151825,,
ASH2L,306.128093006061,0.160300608191439,0.0906145101614386,1.76903906345516,0.0768873558468666,0.315144728449159,DYRK1A,GSE151825,,
SETD1B,174.299688529248,-0.179975305000127,0.132214570533634,-1.36123654354981,0.173438949149048,0.479914949742389,DYRK1A,GSE151825,,
UPF2,170.717940336578,-0.0795181342664416,0.11562563491826,-0.687720628065359,0.491628727298268,0.769078391854111,DYRK1A,GSE151825,,
CXXC1,231.992187070498,0.270402153486609,0.130143567392406,2.07772200274255,0.0377349712932107,0.218086229869785,DYRK1A,GSE151825,,
DPY30,146.797860957603,0.111391459988043,0.131504287697049,0.847055726765803,0.396964060818265,0.700189778606294,DYRK1A,GSE151825,,
WDR82,401.131205172532,-0.0571672843744328,0.077098601475277,-0.741482767268671,0.458400776682437,0.743984188830179,DYRK1A,GSE151825,,
UPF3A,128.714767044773,0.257477195012593,0.114047300454081,2.25763515653104,0.023968414936931,0.169029027939001,DYRK1A,GSE151825,,
